soil_texture,soil_type,pH,initial_moisture,moisture_after_24hr,drainage_rate,electrical_conductivity,nitrogen,phosphorus,potassium,organic_carbon,temperature,soil_quality_score
Silty,Alluvial Soil,6.630881138553576,69.95544391926649,51.615419287343144,18.34002463192334,0.7662519765486913,54.38011902499592,24.195701004479453,196.4450460674653,0.4706697803783504,30.203236261913858,76.13
Silty,Alluvial Soil,6.715269045785834,71.75244535283959,49.992052245649575,21.760393107190012,0.3986213330835084,28.541499115358057,23.521860683291536,181.00021971750968,0.6433313698915955,34.3154440710652,80.06
Sandy,Alluvial Soil,7.418521530443122,60.89009734896009,30.77484094086516,30.11525640809493,0.3782646067078706,34.66550800385826,22.382428000933924,131.87897695428043,0.6712340981438515,34.68022172045739,76.46
Clayey,Alluvial Soil,6.621155461260986,74.1474932872766,67.97884203403532,6.168651253241279,0.7547218320183156,27.74495239181843,18.325698570887095,189.7702731304006,0.42562254484247963,30.990110442135673,69.46
Loamy,Alluvial Soil,7.431490386918926,60.71735343747425,47.35680173307116,13.360551704403093,0.690645323702846,20.776049824728616,16.54013536992204,225.59174706858155,0.6725230321805709,27.75190211773476,73.0
Silty,Alluvial Soil,6.571906717316446,71.09586695053777,51.658640717710675,19.437226232827093,0.7788833290881112,23.10849673566902,20.6472046972263,160.67285644283407,0.6727016766507109,28.928390764814026,74.03
Silty,Alluvial Soil,7.4579793532488905,63.79651217955342,44.75000746546653,19.046504714086886,0.34145729069724057,44.80005333909634,16.80445988902514,271.1850379182596,0.5509217800814827,29.3467814831647,77.58
Sandy,Alluvial Soil,7.268764180721161,61.928396089422456,35.01733986251101,26.911056226911448,0.6836166970796115,28.235492430663975,16.433727374026187,193.09739448793988,0.479676279492208,34.431958496934506,70.63
Clayey,Alluvial Soil,6.858219041243073,74.31731424753825,67.86921111958223,6.448103127956017,0.5549925396567486,38.42330202778666,28.015203249014647,286.00107555821455,0.44481981653613173,28.83567391007292,81.25
Loamy,Alluvial Soil,7.306707807745061,64.9173794301899,47.5399619353131,17.377417494876795,0.46002978209179124,36.87096967744503,14.594325673664635,139.91432317918776,0.4010968934033948,25.377845065956798,69.72
Clayey,Alluvial Soil,6.552347178431313,71.4336972506976,64.59612521731545,6.837572033382159,0.7009569764180632,54.059567265861865,19.661324903866053,183.21413408173723,0.4692937931584191,34.77853693501782,73.94
Loamy,Alluvial Soil,6.7918671770364,62.0056465958807,48.71349089875305,13.292155697127647,0.4896827991020933,56.43336907959015,22.306956812571485,182.38930972245274,0.4518271954843262,34.344107945712146,77.41
Silty,Alluvial Soil,7.065888605101759,62.48464232475823,46.0127090794452,16.471933245313025,0.31977875328130656,36.12155031628529,22.983079296617454,239.6141092806803,0.5846657869579537,31.381399025162693,82.84
Silty,Alluvial Soil,6.9271124464193345,65.20563224360924,49.55099137842387,15.654640865185371,0.7738118292603335,39.006834640905126,16.34518348713735,253.26081422378002,0.43862633121041666,29.979485925822637,75.22
Sandy,Alluvial Soil,7.367152151001122,63.1003402401245,29.980662816216487,33.119677423908016,0.32348221120383364,42.652915206661284,25.26589823994563,127.30060241671643,0.601902449886603,27.286707513846032,78.03
Sandy,Alluvial Soil,7.252727137825976,68.82495105068136,43.62373383215062,25.201217218530743,0.5233860794198034,20.283861299795486,26.387964619329857,171.9649801273133,0.5421319877543269,30.40765631300543,76.14
Clayey,Alluvial Soil,7.455980058826072,71.7730068633566,61.854599828291185,9.918407035065414,0.4998597754872138,58.148145059668316,22.842204700510422,159.63007125531112,0.5594019859709827,26.264642454035712,78.39
Clayey,Alluvial Soil,7.160469721364431,73.42554501465182,65.89027379509275,7.535271219559064,0.39946488989751916,44.0674643448186,11.213661379013647,182.66849197423846,0.5412449258097695,30.46614939663671,77.84
Loamy,Alluvial Soil,7.3279249545453125,64.3604697411858,47.868436689679854,16.492033051505942,0.31940647390590104,27.765150817838887,20.732150185275486,286.96440808876025,0.6313729222099533,33.34956775052117,80.67
Sandy,Alluvial Soil,6.929447897078703,68.42534508351801,40.39326314592126,28.03208193759675,0.3786857916749552,21.242725209778254,28.938057989210336,148.14251713270136,0.5412117841947812,27.399489037236314,79.57
Silty,Alluvial Soil,7.079737114939772,62.8337905376876,41.33423627408115,21.49955426360645,0.7557884436315263,33.82480675603158,22.43014622276168,107.7598909457775,0.6001110571376062,26.867725282311294,75.72
Sandy,Alluvial Soil,6.850642691457147,68.31245805089942,35.64477448751607,32.667683563383356,0.5667772167767897,20.00964018740538,14.824886720760556,141.6463617216429,0.5130431883322637,27.504829467497636,72.18
Clayey,Alluvial Soil,6.691521322050148,73.05905842533441,66.10134142950932,6.957716995825095,0.7328225181863659,29.653988153499995,11.570724855855975,171.28094716993294,0.5512790382379095,32.47651824564978,71.52
Sandy,Alluvial Soil,7.459592147609234,65.50690544694794,32.33897175120447,33.16793369574347,0.6019015394218767,39.73366352209522,10.801381726965333,296.8643957628083,0.6377987430254851,28.834811225750425,76.49
Silty,Alluvial Soil,6.78428828909546,63.52228213916867,43.85532015139347,19.666961987775196,0.5933839539222956,37.82919283611477,26.72237231090085,152.9934123110886,0.5757334812793142,29.486325916177343,77.79
Sandy,Alluvial Soil,7.28397185050559,65.37692128590972,33.74067407823672,31.636247207672994,0.623023472048298,26.024438122740765,28.65296201084957,176.61176128420072,0.5184421848634768,32.29521421976438,75.23
Clayey,Alluvial Soil,6.987082544323578,65.20341081882178,58.76710081848813,6.436310000333648,0.5636275749753386,57.19481929175516,19.675937931655927,198.08981934718997,0.6634757403197039,26.19746788500532,85.08
Silty,Alluvial Soil,7.399612489372315,70.0265624415222,53.297804554252764,16.72875788726944,0.7716550559370748,40.8092195641236,23.541875695672886,255.7031760123327,0.6732472660991188,26.310146186504657,80.36
Loamy,Alluvial Soil,6.997566083388726,66.00957194997497,53.8037845421551,12.20578740781987,0.39146146298104234,34.60190266770406,18.64874333433006,224.63448490643745,0.4464528044860682,25.744284184385158,78.57
Loamy,Alluvial Soil,7.073975175031742,65.03691761237445,51.94116683085585,13.095750781518603,0.5783546282764269,49.5318204191323,16.712184884818026,253.0213183266262,0.5912213836783551,29.327670817081938,82.0
Silty,Alluvial Soil,6.518358383999224,66.84184498322597,47.30513009239847,19.536714890827497,0.6092925745360577,32.3938846701312,11.71588569798979,118.18708998260823,0.5961982664260745,34.232237469852286,69.67
Silty,Alluvial Soil,6.856723169308906,68.89279321225837,53.00307491586319,15.88971829639518,0.7177858525453243,21.746437148520343,14.732662629400178,277.949798059076,0.5777448981704789,25.091655501838165,76.87
Silty,Alluvial Soil,7.113401846522171,64.01399102793887,42.30082179612811,21.71316923181076,0.3334955471979238,21.127653617888885,14.894901592738545,276.2971639177821,0.47850140999125196,29.159136542975094,76.51
Clayey,Alluvial Soil,6.908040461602816,72.20333369165994,60.775338444000226,11.427995247659709,0.5585589654284597,56.323347482394176,26.087488282754013,113.16596867263075,0.4573832113112191,31.92572800077582,79.31
Silty,Alluvial Soil,6.622481416850297,67.71897522458954,46.366732990164564,21.352242234424978,0.7397313467559461,36.40095146966972,19.63989835465734,114.09213553339166,0.5602108339613969,27.781436404489106,71.93
Clayey,Alluvial Soil,6.782667360541159,68.24506649168947,56.629209350475264,11.615857141214207,0.6356522117821399,26.487334896315097,19.728847742837488,247.70780789518153,0.5382606205808955,33.66855213027066,76.64
Silty,Alluvial Soil,6.626283472584569,68.26259274662426,48.579218139405626,19.68337460721864,0.36628703874224117,50.98691748727193,15.296326435566376,286.7186287402503,0.6837329491739041,32.19959539369479,83.6
Clayey,Alluvial Soil,6.943039976635161,72.53813712978369,66.00472291836451,6.533414211419185,0.6849868091033005,24.158375036495585,29.247306329090566,278.04413411091116,0.5853439583767859,27.703485904955844,82.99
Clayey,Alluvial Soil,6.961806481562019,73.22760243032332,64.59933496904455,8.628267461278767,0.5904842933157962,49.19556470814391,18.218658099255165,225.84383860165843,0.4943302317434216,31.99312921155304,80.62
Sandy,Alluvial Soil,7.359747805685067,67.11121817015285,41.59155718884105,25.5196609813118,0.4312080408481072,29.670580299187264,19.660282256879007,277.3663078937918,0.5374759944295144,28.78347581682647,77.37
Loamy,Alluvial Soil,6.9760567021510616,67.49725746783544,54.91634508191213,12.580912385923313,0.6852189013961685,28.42113953762452,20.028829473958215,146.72495272971332,0.6975058421178206,29.095609272625094,80.05
Silty,Alluvial Soil,6.728100377902385,69.80084023734965,49.40226653031682,20.398573707032824,0.5962840913824135,35.196971638480576,20.038711615617213,221.01425068754872,0.6766669954464579,30.598905318457852,80.6
Loamy,Alluvial Soil,6.676411910427886,64.86405035536178,49.834453530825385,15.029596824536398,0.5708801599705077,25.243194468188122,25.323142031655557,286.48879567547016,0.6438198712914038,34.47306899236962,80.17
Loamy,Alluvial Soil,7.018399626633065,63.69017732411173,50.87707608274721,12.81310124136452,0.7669937092563086,27.34318509420584,15.055317199023282,181.3273053769941,0.43378276880476624,28.831644685591257,71.53
Sandy,Alluvial Soil,6.670768260003337,67.94662892397889,38.383460718469266,29.563168205509626,0.5545566925937611,25.898156697045394,22.233113512920283,213.14946131022919,0.48016296864582225,32.147023163822574,73.98
Loamy,Alluvial Soil,7.446075618068831,69.37704615379367,51.90351878718674,17.47352736660693,0.3657826533196773,32.09106801985794,27.90170345532629,294.4106949246976,0.47341467910711027,33.59324951070476,78.77
Loamy,Alluvial Soil,6.923358027350786,61.10017721127544,43.41560922291668,17.684567988358758,0.5211968703740968,21.842766787018704,20.87755842322235,167.71080548741025,0.4027930872287061,29.734349335940486,71.79
Silty,Alluvial Soil,7.161901576471928,68.13170360743118,47.050095936706434,21.081607670724743,0.7097139268351825,56.223285502925286,12.395199328643944,206.3865955105583,0.5302146605434542,27.845119597424443,77.49
Clayey,Alluvial Soil,7.362770777459225,65.47061197876947,55.79078511297157,9.6798268657979,0.7062068288119503,54.13582934147767,28.28680885332967,153.0570178172105,0.44887079634321825,34.03953065189889,75.05
Silty,Alluvial Soil,6.550507470832282,65.20662754736432,46.3402614531758,18.86636609418852,0.6601866063661015,37.77919911911164,15.125847507384352,138.08269920498205,0.4131643265106231,31.69953490859218,67.02
Silty,Alluvial Soil,6.579249606129929,62.0040154402534,41.362777255875415,20.641238184377983,0.4931181976495448,39.39434958864415,17.099902316278836,164.14243299685876,0.45744688447243587,34.63916012073189,70.55
Loamy,Alluvial Soil,6.930175908444313,66.41579681243394,54.27519908022961,12.140597732204327,0.45072809320533397,23.78225379097553,25.167695431798357,221.20276638721626,0.662502609923191,30.70312507826504,82.98
Loamy,Alluvial Soil,7.122549396213114,60.53576559607408,47.69277153730097,12.842994058773108,0.5520350398742122,41.79526744117574,15.670143805418789,289.6850311082986,0.46234715243765073,33.424641068355754,77.06
Silty,Alluvial Soil,6.6061300193090196,69.22373507632798,53.677778011462124,15.54595706486586,0.3803566745954928,59.13061854117896,13.170404680548188,197.4935670927948,0.5478344037594867,28.641210568415055,78.11
Silty,Alluvial Soil,6.930316428042391,68.39386421454098,52.490609352315005,15.903254862225978,0.7438757623358441,21.623428485387805,28.274549880129186,266.59882771060006,0.4824115098421431,27.975707164408156,78.53
Loamy,Alluvial Soil,7.466865550293393,67.89290654677104,55.70562518473856,12.187281362032486,0.4516405130327226,34.50332850378708,11.328107069209947,297.8699028084078,0.5579784827769367,25.392919451506923,75.49
Clayey,Alluvial Soil,7.448916218188715,71.54907123147859,63.449919737533385,8.099151493945207,0.5660434119690056,39.294248343310116,24.05732888100203,113.6020463904841,0.4737999220920386,26.93789130023355,72.28
Clayey,Alluvial Soil,6.68913869632674,67.14564820092849,56.978592917036664,10.167055283891827,0.40762191025047684,54.464998003359135,28.84370908979277,203.6985949884481,0.572047529167293,28.52308884209178,82.98
Silty,Alluvial Soil,6.768500076197496,64.34057775017499,48.99211073951368,15.34846701066131,0.5668084656546054,57.761651131237095,17.925545249834013,238.77266846567892,0.5962707339835953,29.893227474751214,81.18
Clayey,Alluvial Soil,6.954950776842,70.12576215924211,63.251341957013295,6.874420202228819,0.653321260874467,57.62559996744456,16.586425549650087,108.4400937162597,0.5412354991038122,29.962951255006395,78.69
Silty,Alluvial Soil,7.2604646062760665,67.44461332149169,51.265529463568285,16.179083857923402,0.7728873585042304,27.884241552946087,27.507264798015214,240.89872728233695,0.6954787325324474,29.538465638069116,80.99
Sandy,Alluvial Soil,6.980134939638373,65.40610994324729,31.910108193422708,33.49600174982458,0.5466237465129928,43.16519216140196,13.781553075566977,280.18154605339816,0.511962210731538,31.74186948829614,80.07
Loamy,Alluvial Soil,7.1041739381725915,66.33268917337489,53.73571181629106,12.59697735708383,0.3393488375976995,41.09243582569573,18.0557106809299,217.76205403124465,0.4362881986715477,25.892221680572387,78.05
Silty,Alluvial Soil,7.487100085924117,66.30983062847258,50.086323623156474,16.223507005316108,0.6437184304704336,33.01673122730431,11.894778295586883,295.17417255670733,0.5683450637305523,27.862590353831834,73.59
Silty,Alluvial Soil,6.524697297686111,66.23808185173574,46.689034399817714,19.549047451918028,0.5682890950143101,31.128687482752888,11.232159705849385,132.4996830948883,0.6430777391551861,33.950338588534365,71.19
Silty,Alluvial Soil,6.56560076494503,68.86024223935891,52.11093018790068,16.749312051458233,0.5862038629838826,36.1807809783294,17.272228983801277,143.36285518582167,0.6071845937159909,31.696112565375177,73.91
Clayey,Alluvial Soil,7.097116620015504,74.7066802779387,68.47667355708091,6.230006720857787,0.5233443608723325,30.165891205112576,26.50269751322838,197.05112082944822,0.5272555167237929,30.434058521982642,80.07
Silty,Alluvial Soil,6.58591038820282,65.04760912797326,48.77494986830461,16.27265925966865,0.3981171408439278,47.603014167551905,17.807528920939077,183.15496019793028,0.6142357422774747,29.691774960927717,77.78
Sandy,Alluvial Soil,6.809631810002846,63.67708508127543,37.670885309049524,26.006199772225905,0.6328922007344355,31.448972289599773,19.20205253115376,138.68944560238748,0.5991203082081815,27.10372081529836,75.05
Clayey,Alluvial Soil,6.710706665074906,65.23047088406608,53.95324503471187,11.27722584935421,0.4398007163225659,25.09632286781716,22.785257663627256,115.02859063551732,0.468260163080939,26.342024263263504,71.78
Loamy,Alluvial Soil,7.207947826701189,66.44756726590093,52.409603543012274,14.037963722888655,0.4280105865307565,46.03311801957312,12.325473605857614,207.28207661600607,0.5672274234010426,29.371481050450345,78.19
Sandy,Alluvial Soil,7.3713335923402825,62.67873582817441,31.63868585077941,31.040049977395,0.6038813843717122,36.18823497316681,14.504142004324033,151.41921787902234,0.699671409928923,29.794549781497658,75.01
Silty,Alluvial Soil,6.8682954676557095,65.67277701280709,44.27607535443248,21.39670165837461,0.49176725621698847,53.464808414706326,23.015766416938035,222.83377006377853,0.5120333773436306,28.34143022383862,81.55
Sandy,Alluvial Soil,7.370797172338113,68.1790417683244,42.795403154767385,25.38363861355701,0.4991251174317064,39.88669122870743,23.34831061067662,102.55308530357948,0.5538249699381789,33.71551856458248,74.95
Silty,Alluvial Soil,6.638245565634057,66.46739525311392,49.06662961521337,17.400765637900548,0.5481613856421894,36.14586777973911,23.573201876537944,184.17930575184522,0.5318396123075326,34.614175778465736,75.59
Sandy,Alluvial Soil,6.609355903109479,65.99277517823592,32.91799582171683,33.07477935651909,0.46842385072357634,42.779295525463674,27.222270401228513,115.66764355240133,0.5191873878837717,25.725747980447107,75.44
Clayey,Alluvial Soil,7.168753254449814,73.50317708157598,67.01322647930748,6.489950602268507,0.7164467974436147,25.00355639345614,12.595659314452226,211.3636720556615,0.5628634397082415,34.46378653358371,74.43
Silty,Alluvial Soil,7.106689323197886,66.14997758370754,48.861382881924676,17.288594701782863,0.7184639164223119,59.819344429328794,10.451371664047542,122.57162894255245,0.6791345801635094,31.09467763366622,79.05
Clayey,Alluvial Soil,6.739211088034219,73.2057643933385,66.20905399719113,6.996710396147364,0.3281909269266158,34.775305903303405,20.116184451846593,212.06973487006468,0.6360927398143602,32.28615156792777,81.49
Sandy,Alluvial Soil,7.085375422790956,63.54845723430658,32.42161378756051,31.126843446746072,0.620241646571106,30.37796684272305,11.69297507169258,123.85433440794868,0.5642848301961241,27.24582382653901,72.91
Silty,Alluvial Soil,7.201293342088384,67.00197935522786,46.11888010140572,20.883099253822138,0.4754878119630457,36.18614966594201,17.87363771981226,138.3746368809003,0.6367121812606141,25.61216658143572,78.03
Loamy,Alluvial Soil,6.6668297049502625,65.90916092827227,47.97386082774875,17.93530010052352,0.6897658409119665,30.10344026738897,26.59287610705857,240.7873334069031,0.41400544596978217,34.45673537050804,73.39
Loamy,Alluvial Soil,6.964854780813271,64.08927235756673,48.11745332086292,15.971819036703806,0.5247994530038687,27.545289856962995,20.157948320067618,205.71684028748848,0.589176609192563,33.10603848260161,79.23
Silty,Alluvial Soil,6.613387095552572,69.35520705793581,49.708665690345704,19.64654136759011,0.5501525781772574,55.76398144424637,28.397418682610855,111.0313181203571,0.6161848871991145,33.206415603544784,80.03
Sandy,Alluvial Soil,7.042299975621079,60.37697390422671,31.705277647276482,28.671696256950227,0.6731569062845384,20.334188166885543,13.371980968680736,216.15936597069515,0.44443023958813827,32.143875620372924,71.01
Loamy,Alluvial Soil,7.171779270254866,69.16643102693916,52.93345111533142,16.232979911607742,0.3006422127634007,24.806370349424878,20.691090895120784,235.02597716888394,0.5183023439051992,29.174482838964625,79.1
Silty,Alluvial Soil,6.574176195594312,69.3067901152839,50.65375404795865,18.653036067325253,0.7199991116219715,48.99650986497758,27.8952397402499,123.51144982418731,0.4576048752903847,34.90222534615074,73.55
Loamy,Alluvial Soil,7.497422939053554,62.09406713949934,50.023387881779485,12.070679257719853,0.6340097262562799,27.067292567052206,21.604570643982832,280.80699729091185,0.4843221656335339,28.201811674284386,72.0
Silty,Alluvial Soil,7.124795398718725,68.70253976044359,52.38721463885467,16.315325121588913,0.4056041292939758,32.52728202814541,13.576821370155987,280.3832215675766,0.500935105545253,28.971868863171288,78.72
Sandy,Alluvial Soil,6.820536166806495,62.452793049743676,32.96871463958435,29.484078410159327,0.7856099559427472,37.52134626790587,27.220667999444807,213.1726147119239,0.6233257761439978,26.572356650942336,79.52
Sandy,Alluvial Soil,7.150606523252104,66.90622742081342,36.77188244955522,30.1343449712582,0.520217285328023,56.047104928694225,25.013380285633097,197.72098517559695,0.6669062237714994,31.032221356579637,85.45
Clayey,Alluvial Soil,7.167351163050396,68.25581132519011,56.370630227018694,11.885181098171415,0.46331095287400437,44.9325773503623,11.126665555984797,104.77683826382855,0.413154055748989,29.500242395278025,71.63
Loamy,Alluvial Soil,6.762693309880005,63.3269017969267,48.6971101487277,14.629791648198996,0.6445716784901688,40.58284465071202,14.003084224987337,163.91788525199968,0.4494153240828943,30.91807907663326,71.08
Clayey,Alluvial Soil,6.57324560410739,65.72229348272478,59.690122417861524,6.032171064863256,0.6762046166060046,50.13251727517029,24.32650686952056,233.87708473397385,0.6436951998142356,29.76991915378175,79.99
Sandy,Alluvial Soil,7.121464422656785,66.42278163507115,41.039166087191404,25.383615547879742,0.5501791801921951,34.300533137089474,15.548534696019583,228.56041003241648,0.6333633116610631,31.928011986299087,79.85
Silty,Alluvial Soil,7.269772307385585,70.70967599862543,53.313337421398494,17.396338577226935,0.7414182453390395,41.11248433182483,20.352596567959345,215.57541628818183,0.5684067472568014,32.49315355142434,77.63
Sandy,Alluvial Soil,6.553434602391017,69.64690478828462,43.91127124612696,25.735633542157657,0.564937812759103,44.59612058267744,19.648472031894578,118.73149052149489,0.6812651012222015,32.680893784186665,77.09
Sandy,Alluvial Soil,6.806239245228401,67.47224645088588,39.355213235957756,28.11703321492812,0.3361786288706633,55.24420593426263,15.133233797918288,218.5969495510988,0.6513524142716556,34.35994179001778,83.75
Silty,Alluvial Soil,7.189534208905415,68.78122501536646,50.880216328097205,17.901008687269254,0.43862920817459305,59.86733111738719,25.015804623595756,228.94399547636354,0.5031938908949111,28.552896432193187,83.28
Clayey,Alluvial Soil,7.054181255448799,65.49160829155048,60.27421015930439,5.217398132246089,0.5686895952219275,53.63140287756458,10.668530661864432,173.35041528518803,0.6286098163117153,27.37070391174178,80.03
Loamy,Alluvial Soil,7.454131641571072,64.47272968157122,52.03847132240649,12.434258359164737,0.7611538877417924,37.03572620146727,29.71048266510436,210.81167669204217,0.4669766203208083,34.308328641758074,73.36
Sandy,Alluvial Soil,7.4030506531025155,60.05348988694223,27.571101825133226,32.482388061809004,0.34806292586607573,36.982904287438224,28.673578122658704,208.47731203808775,0.4419161700936862,30.27456463721732,75.16
Sandy,Alluvial Soil,7.3101400907454614,61.41126118299322,36.40336607206103,25.00789511093219,0.616924909367662,56.58465818060766,14.173038263168621,233.05456724738215,0.4262723688958715,25.786985767075095,73.58
Loamy,Alluvial Soil,7.235953560515178,66.03755143837613,53.05396111265691,12.98359032571922,0.531695504402323,43.977221681104865,13.425468213324791,248.32756372352418,0.49036938843817246,28.026403406368146,76.21
Sandy,Alluvial Soil,7.18811765920635,66.62371859912753,40.04088809213379,26.582830506993737,0.5126782481349919,29.88824294955507,24.96750498856365,152.40700090137491,0.43845642184313854,33.81717306395396,74.36
Loamy,Alluvial Soil,7.113845945007724,68.91820211406613,55.73955422272942,13.178647891336716,0.4957685498008146,48.532869180050895,23.188464936998326,224.94013388132157,0.4263152925159893,27.825408636624434,79.71
Loamy,Alluvial Soil,7.219022820433601,63.78024949434402,51.16257262614231,12.617676868201713,0.6543828161728273,29.95774099187491,16.488764572701324,166.84306745202292,0.5511666390373821,25.25742409747216,73.18
Loamy,Alluvial Soil,7.397298495749738,63.41047872830624,46.590651287198035,16.819827441108202,0.5277508476096101,21.23298474797481,27.584086751707652,102.60204268517454,0.5554654946907782,34.44750080210212,72.01
Silty,Alluvial Soil,7.42421843484266,66.8921624868809,49.49862103185782,17.393541455023083,0.5907124474345435,41.9573009799735,14.386408024227642,185.77748627004212,0.40731729793302907,31.522640059437702,69.77
Clayey,Alluvial Soil,7.436853430091015,72.27131196881928,67.26629395787322,5.00501801094606,0.4167902171111796,30.53893782775393,10.756402731040707,124.61042471806499,0.4493576117178437,34.86349922944162,68.34
Clayey,Alluvial Soil,6.606991261174623,68.15216737377285,62.34505974139951,5.807107632373345,0.7272843320163205,30.278091980338793,10.4181902467047,144.61800368907114,0.6158379903009915,25.565156907967573,70.75
Silty,Alluvial Soil,6.729918370861633,63.03394936630041,45.01339252736692,18.020556838933494,0.4267468766285952,57.62149204411791,28.11887935852529,213.3612210020932,0.554783763557627,28.54423991987386,82.54
Clayey,Alluvial Soil,7.227579322134944,68.81146882034736,60.92850283833588,7.882965982011477,0.7283649732529487,57.76379143721458,16.71892306757868,212.138896275136,0.5354916986556514,25.950565368325645,78.38
Clayey,Alluvial Soil,6.706202715901779,67.00469047766359,59.11043011069246,7.894260366971125,0.379143128029549,38.22643286212368,22.11398480919751,238.37278163216888,0.6629681472366152,28.83069369726507,82.49
Clayey,Alluvial Soil,6.939507780447552,73.69099068724728,64.7127566297018,8.978234057545478,0.5323447342225824,52.82943363262921,22.29082036442631,266.43249074582366,0.42017219021561103,29.940116705993056,81.69
Sandy,Alluvial Soil,6.803219546718591,61.184617050944816,36.048218592586004,25.136398458358812,0.6951299519708469,31.830113384813178,19.91307841766494,184.22378088681631,0.6093971414493378,29.105227843514278,75.74
Silty,Alluvial Soil,6.696688558231213,64.31348713200151,48.358889396795306,15.954597735206207,0.3990653709117885,20.368035905015176,22.545168012719564,163.27508147753656,0.4165997161490039,34.73144711426909,71.04
Clayey,Alluvial Soil,6.857841158641533,66.93717050776299,59.516370515595824,7.4207999921671615,0.7196039765197295,21.279778405772987,28.803596694584826,278.4148702187241,0.4025354488187382,30.355219160859637,75.92
Silty,Alluvial Soil,6.887050011934887,67.43595574911292,47.85951028841983,19.576445460693094,0.3223841943442434,22.161905093989063,19.144608392390886,209.92446022120697,0.5941666850193567,33.87817640335819,79.7
Clayey,Alluvial Soil,6.710047337292069,66.04660633907896,55.28807084872174,10.758535490357225,0.45830121741370644,36.00621091461596,13.009909961451712,200.71401488071098,0.5182250945530096,33.01642589831367,74.24
Clayey,Alluvial Soil,7.348767585281315,69.41534010378896,60.98104507250157,8.434295031287391,0.5452272042598924,30.307825927567187,27.698534936899332,215.40408033811167,0.6118174343914092,27.211476101106932,79.61
Silty,Alluvial Soil,6.544145562087455,64.69119752638011,44.06926590382639,20.621931622553717,0.3651758398573959,51.84274101587749,17.89550633543366,198.44323665749337,0.697627656108646,33.80650577464578,80.55
Loamy,Alluvial Soil,6.54929966240917,64.12911189589214,48.90414937385273,15.224962522039405,0.42239993650086294,47.22332371675069,12.425297867182735,122.75239176090989,0.400704242160236,29.109606080359033,68.38
Silty,Alluvial Soil,6.678450674098375,68.47837038608226,48.49386644034675,19.98450394573551,0.7701985169727721,30.42665530248407,27.066929952174476,272.69829009256364,0.42387644421161275,32.725225917625444,74.79
Loamy,Alluvial Soil,7.269250559241587,61.6883360665257,44.7575273110005,16.9308087555252,0.46860101758447636,30.500344170661762,12.43778424160718,201.9514133801743,0.5790168970318651,30.852608755098466,74.12
Sandy,Alluvial Soil,6.863514457369266,63.59338990515787,33.839799228349186,29.753590676808685,0.7506296038982816,26.556810481877797,17.62817619806247,128.17372079017227,0.5923018171962103,31.249437704078318,73.24
Silty,Alluvial Soil,6.778871926260965,69.28870509488596,47.76531596670377,21.52338912818219,0.3316313359103374,44.120554534583526,11.1426543868666,278.75483755238895,0.685063361759629,30.29809057070054,83.69
Loamy,Alluvial Soil,6.6503106224839685,66.69348350762796,49.704039952165246,16.989443555462714,0.7394405729564261,32.5973290983573,12.579578158543306,193.69224741741732,0.4115774685814402,30.98306075696019,68.07
Clayey,Alluvial Soil,6.532799874276896,65.3097060342251,58.385436426425485,6.924269607799616,0.7475500145331222,59.30609645974277,22.74095107007255,132.32753875691836,0.5261006167586497,34.05849389999306,73.93
Sandy,Alluvial Soil,7.421726669451662,65.16247823200061,38.62498511097143,26.53749312102918,0.6658526363615758,48.36722815177619,14.006796421928847,142.20133834150522,0.6272407152169308,31.88292998427255,73.94
Silty,Alluvial Soil,7.282001825593941,64.19722750110397,46.12652562348262,18.070701877621346,0.5266308862629299,51.6875975310098,26.772435923961137,230.95515025685205,0.6351857554293523,27.2842585230842,83.19
Loamy,Alluvial Soil,6.616804107733952,62.740117803855476,48.85107087140307,13.889046932452409,0.40475961215626605,38.213149992344086,28.168750957445297,120.89606335079162,0.48194788611098355,32.20267923947396,74.16
Loamy,Alluvial Soil,7.4225724049058,66.87283004413128,54.298304852151134,12.574525191980143,0.4818627605678421,50.26154333981226,15.147309168032681,238.70196740926409,0.5705416606470459,25.39711207572247,77.52
Silty,Alluvial Soil,7.136692914357941,70.39408037609272,52.25688444694349,18.13719592914923,0.638536856329224,50.889611035731065,19.464263737687975,223.54538481235886,0.46637134594200513,29.563259238223985,78.85
Loamy,Alluvial Soil,7.341808709028819,68.94091369257845,53.953698609492534,14.987215083085914,0.5052524106741783,29.203379674299,18.12164265119542,265.24347515504405,0.6404056174810746,27.276325358193922,79.18
Silty,Alluvial Soil,6.853477475128379,67.2443634585775,46.601686222852265,20.64267723572523,0.42281578702440725,24.371177814726398,25.887684501857127,119.79372468174137,0.5926628911008092,27.713813950795846,78.13
Loamy,Alluvial Soil,7.473045349514161,68.5510942199744,54.4722784975024,14.078815722472001,0.43413801022677834,21.639128889995618,24.10126568410758,190.19730052966875,0.6939203004321579,26.007528439595763,77.85
Clayey,Alluvial Soil,7.370196690492242,72.07522818978043,66.85700382599698,5.218224363783449,0.3636559393733625,27.02689191874338,29.205327169841333,238.6338720507692,0.44159575873399115,33.01371535463637,77.18
Silty,Alluvial Soil,6.73448400678317,65.97634985732753,48.622160764792845,17.35418909253469,0.5759143667670843,45.270993746110214,15.14237007997389,289.73081618059814,0.5441944084937227,26.69758498207136,78.65
