loan_id,loan_amount,borrower_income,land_area,crop_yield,past_delay_count,total_loans_taken,season,income_to_loan_ratio,past_delay_rate,due_date,repayment_date,delay_flag
2405,35628,437994,3.97,4.21,4,3,Rabi,12.293533176153588,1.3333333333333333,03-06-2024,01-06-2024,0
2406,264000,418897,8.53,1.78,3,1,Zaid,1.5867310606060605,3,04-07-2024,15-07-2024,1
2407,44718,237274,3.52,2.24,0,2,Zaid,5.306006529809025,0,21-01-2024,19-01-2024,0
2408,149282,321246,4.31,2.93,1,2,Kharif,2.1519406224461086,0.5,17-08-2024,15-08-2024,0
2409,112656,247937,4.73,1.37,3,2,Zaid,2.2008326232069306,1.5,28-02-2024,25-02-2024,0
2410,227275,415271,6.81,4.65,0,1,Kharif,1.8271741282587175,0,07-03-2024,03-03-2024,0
2411,50568,461207,1.07,4.19,3,3,Rabi,9.120530770447713,1,20-03-2024,20-03-2024,0
2412,22355,146429,2,3.06,3,5,Zaid,6.550167747707448,0.6,17-02-2024,17-02-2024,0
2413,195477,482058,3.46,2.75,1,3,Kharif,2.4660599456713577,0.3333333333333333,08-06-2024,07-06-2024,0
2414,136903,89056,5.94,1.67,1,1,Kharif,0.6505043717084359,1,23-11-2024,22-12-2024,1
2415,30011,229111,8.27,2.48,0,7,Rabi,7.634234114158142,0,13-01-2024,12-01-2024,0
2416,23825,100368,7.54,4.35,3,5,Zaid,4.212717733473243,0.6,22-09-2024,21-09-2024,0
2417,273477,107899,1.16,3.03,1,3,Zaid,0.3945450622904303,0.3333333333333333,03-11-2024,31-10-2024,0
2418,143355,403594,6.89,2.96,0,2,Zaid,2.8153465173869066,0,05-09-2024,05-09-2024,0
2419,81377,455255,8.24,4.41,1,7,Zaid,5.594393993388795,0.14285714285714285,12-03-2024,10-03-2024,0
2420,207522,269592,7.2,2.43,3,4,Rabi,1.2991008182265014,0.75,02-03-2024,27-02-2024,0
2421,283431,235582,4.37,1.11,4,5,Rabi,0.8311793699348342,0.8,14-11-2024,14-11-2024,0
2422,255576,370437,3.96,4.75,1,1,Rabi,1.449420133345854,1,02-04-2024,01-04-2024,0
2423,21046,327053,7.97,4.47,0,7,Rabi,15.539912572460326,0,01-06-2024,01-06-2024,0
2424,255787,418522,7.06,3.11,1,1,Zaid,1.636212942800064,1,18-10-2024,14-10-2024,0
2425,105000,419384,9.9,2.46,1,6,Zaid,3.9941333333333335,0.16666666666666666,24-05-2024,21-05-2024,0
2426,110932,394475,4.23,2.07,3,6,Rabi,3.556007283741391,0.5,10-03-2024,07-03-2024,0
2427,232243,409553,2.48,1.61,4,7,Zaid,1.7634675749107616,0.5714285714285714,29-04-2024,28-04-2024,0
2428,94797,260087,3.35,1.19,3,7,Kharif,2.7436205787102965,0.42857142857142855,17-10-2024,17-10-2024,0
2429,134952,389720,7.2,4.02,1,6,Zaid,2.8878416029403047,0.16666666666666666,01-07-2024,27-06-2024,0
2430,33714,373022,1.1,2.4,3,3,Zaid,11.064305629708727,1,08-08-2024,08-08-2024,0
2431,118115,81516,9.24,4.63,4,4,Kharif,0.6901409643144393,1,19-09-2024,19-09-2024,0
2432,128763,479613,1.65,1.74,2,6,Kharif,3.7247734209361383,0.3333333333333333,01-03-2024,26-02-2024,0
2433,61986,356658,6.77,4.84,3,3,Kharif,5.753847643016165,1,21-09-2024,18-09-2024,0
2434,164763,421930,2.9,4.64,0,5,Rabi,2.560829798,0,21-08-2024,21-08-2024,0
2435,268140,158853,9.85,3.02,1,4,Zaid,0.5924255985679123,0.25,24-05-2024,23-05-2024,0
2436,180811,289354,1.12,2.52,4,1,Zaid,1.600311927924739,4,09-05-2024,01-06-2024,1
2437,291695,340538,1.73,4.37,2,2,Kharif,1.167445448156465,1,06-09-2024,04-09-2024,0
2438,287401,108642,6.14,4.2,1,2,Zaid,0.37801538616775865,0.5,04-04-2024,31-03-2024,0
2439,101850,145654,9.88,3.87,0,2,Rabi,1.4300834560628375,0,11-04-2024,11-04-2024,0
2440,242172,285077,9.81,3.15,2,5,Rabi,1.177167467750194,0.4,20-07-2024,19-07-2024,0
2441,132696,156075,8.5,4.22,4,3,Zaid,1.1761846626876469,1.3333333333333333,21-04-2024,18-04-2024,0
2442,142636,427546,3.7,3.5,4,4,Zaid,2.997462071286351,1,03-07-2024,29-06-2024,0
2443,103748,192324,4.37,1.1,3,4,Kharif,1.8537610363573274,0.75,23-12-2024,21-12-2024,0
2444,47648,381798,9.04,1.66,3,1,Kharif,8.012886165211551,3,06-07-2024,05-07-2024,0
2445,174226,229238,6.22,3.56,4,4,Zaid,1.3157508064238403,1,07-10-2024,05-10-2024,0
2446,108327,322166,2.78,3.92,2,1,Kharif,2.9740138654259787,2,03-09-2024,31-08-2024,0
2447,267659,310956,3.93,2.93,0,3,Kharif,1.161761793924359,0,04-10-2024,03-10-2024,0
2448,289999,303555,8.27,3.18,1,1,Rabi,1.0467449887758233,1,10-01-2024,08-01-2024,0
2449,32521,150146,4.22,2.61,0,1,Rabi,4.616893699455736,0,09-01-2024,05-01-2024,0
2450,141638,288282,3.37,2.11,1,5,Zaid,2.035343622474195,0.2,31-05-2024,29-05-2024,0
2451,177871,367964,9.34,1.47,0,3,Rabi,2.068712718768096,0,02-12-2024,30-11-2024,0
2452,293989,401977,3.21,3.08,1,3,Rabi,1.3673198657092613,0.3333333333333333,23-02-2024,23-02-2024,0
2453,72082,497905,1.19,4.75,1,3,Kharif,6.9074803695790905,0.3333333333333333,31-05-2024,31-05-2024,0
2454,27034,66263,1.24,4.77,4,4,Zaid,2.451098616556928,1,28-10-2024,25-10-2024,0
2455,42231,389079,0.83,3.61,3,2,Rabi,9.213113589543227,1.5,10-06-2024,08-06-2024,0
2456,70697,61357,1.17,4.07,0,6,Kharif,0.8678868976052732,0,16-04-2024,16-04-2024,0
2457,71408,496722,4.24,1.87,1,2,Kharif,6.95611136,0.5,24-07-2024,22-07-2024,0
2458,132312,353729,3.95,2.03,1,7,Zaid,2.6734460971038154,0.14285714285714285,14-09-2024,10-09-2024,0
2459,228222,305117,7.27,4.67,4,3,Kharif,1.3369307078195791,1.3333333333333333,25-03-2024,25-03-2024,0
2460,292659,412722,1.41,1.15,0,4,Kharif,1.4102487878384058,0,26-11-2024,26-11-2024,0
2461,41058,438370,9.14,4.35,0,4,Rabi,10.67684739,0,12-06-2024,10-06-2024,0
2462,65693,340383,7.1,2.39,1,1,Kharif,5.181419633750933,1,30-10-2024,27-10-2024,0
2463,138469,266582,4.76,3.63,4,5,Rabi,1.9252106969791072,0.8,07-05-2024,04-05-2024,0
2464,131414,382729,1.42,1.91,0,3,Zaid,2.9123913738262286,0,01-05-2024,28-04-2024,0
2465,199119,160406,0.82,4.99,1,2,Rabi,0.805578574,0.5,09-10-2024,06-10-2024,0
2466,268134,168778,3.68,2.37,0,7,Zaid,0.6294539297515421,0,20-09-2024,19-09-2024,0
2467,246270,50184,2.4,4.24,4,3,Rabi,0.2037763430381289,1.3333333333333333,02-01-2024,06-02-2024,1
2468,55120,229556,6.66,3.48,0,6,Rabi,4.164658925979681,0,18-09-2024,16-09-2024,0
2469,116993,165742,1.56,1.56,0,6,Rabi,1.4166830494132128,0,31-03-2024,28-03-2024,0
2470,67404,141246,6.81,4.6,0,6,Zaid,2.0955136193697705,0,18-01-2024,18-01-2024,0
2471,253242,484921,2.33,1.27,1,6,Zaid,1.9148521967130254,0.16666666666666666,23-02-2024,19-02-2024,0
2472,42743,368883,7.73,1.73,3,5,Kharif,8.630255246473107,0.6,11-05-2024,10-05-2024,0
2473,61446,299380,8.97,3.53,0,5,Kharif,4.872245548937278,0,27-03-2024,23-03-2024,0
2474,116666,238307,2.56,2.85,3,5,Zaid,2.042643100817719,0.6,20-08-2024,18-08-2024,0
2475,30114,50637,0.81,2.11,3,2,Zaid,1.681510261008169,1.5,23-07-2024,23-07-2024,0
2476,97185,439313,2,4.62,3,2,Kharif,4.520378659258116,1.5,29-07-2024,28-07-2024,0
2477,90856,451943,9.96,2.31,0,2,Rabi,4.974277978,0,27-06-2024,26-06-2024,0
2478,213899,474653,8.07,1.37,3,6,Rabi,2.2190519824777115,0.5,17-04-2024,14-04-2024,0
2479,268945,200694,0.92,1.19,2,6,Zaid,0.7462269237204633,0.3333333333333333,16-07-2024,13-07-2024,0
2480,80477,412549,4.86,4.63,3,2,Kharif,5.126296954409335,1.5,15-05-2024,15-05-2024,0
2481,53580,173731,0.82,3.01,3,1,Zaid,3.2424598730869727,3,02-05-2024,29-04-2024,0
2482,113402,348302,5.36,4.74,2,6,Kharif,3.071392038941112,0.3333333333333333,06-10-2024,02-10-2024,0
2483,47268,114636,7.5,2.71,3,1,Zaid,2.425234831175425,3,27-12-2024,26-12-2024,0
2484,38961,214515,6.45,2.96,4,5,Kharif,5.505890505890506,0.8,18-02-2024,17-02-2024,0
2485,269408,57131,2.84,4.73,3,5,Rabi,0.21206126024468464,0.6,12-06-2024,17-07-2024,1
2486,46469,377323,4.38,2.05,4,4,Kharif,8.119886375863478,1,16-11-2024,12-11-2024,0
2487,155724,122370,2.76,2.7,4,5,Kharif,0.7858133621021808,0.8,30-12-2024,30-12-2024,0
2488,125737,228742,9.9,1.19,2,4,Kharif,1.8192099382043472,0.5,04-01-2024,03-01-2024,0
2489,169058,396768,4.36,1.13,0,5,Rabi,2.3469341882667485,0,05-12-2024,05-12-2024,0
2490,110728,341041,8.84,2.74,4,5,Zaid,3.079988801387183,0.8,24-10-2024,23-10-2024,0
2491,221157,463553,0.73,4.74,4,6,Kharif,2.0960358478366046,0.6666666666666666,01-09-2024,28-08-2024,0
2492,277144,276562,8.2,4.04,1,4,Kharif,0.9979000086597581,0.25,23-04-2024,20-04-2024,0
2493,224381,282700,6.84,2.45,0,4,Rabi,1.2599105984909595,0,14-09-2024,12-09-2024,0
2494,45402,301093,8.9,1.02,4,4,Kharif,6.631712259371834,1,23-01-2024,22-01-2024,0
2495,164932,140439,4.94,4.34,0,6,Kharif,0.8514963742633328,0,19-10-2024,19-10-2024,0
2496,293584,382860,5.49,2.33,4,6,Kharif,1.3040901411521064,0.6666666666666666,15-09-2024,15-09-2024,0
2497,225870,485697,8.32,4.79,1,7,Kharif,2.150338690397131,0.14285714285714285,03-01-2024,03-01-2024,0
2498,122210,280648,7.58,4.62,0,3,Rabi,2.2964405531462235,0,06-11-2024,03-11-2024,0
2499,58977,73652,9.76,1.89,1,7,Kharif,1.248825813452702,0.14285714285714285,29-10-2024,27-10-2024,0
2500,199913,364867,8.64,3.43,0,2,Rabi,1.825128931085022,0,07-07-2024,07-07-2024,0
2501,66652,166048,6.41,1.15,1,2,Kharif,2.491268078977375,0.5,13-04-2024,13-04-2024,0
2502,170193,317637,6.7,1.65,4,6,Zaid,1.8663341030477165,0.6666666666666666,16-10-2024,13-10-2024,0
2503,264015,305280,8.31,4.89,1,6,Rabi,1.156297937617181,0.16666666666666666,07-08-2024,06-08-2024,0
2504,275848,62636,0.84,4.45,0,7,Rabi,0.22706708042110146,0,15-05-2024,13-05-2024,0
2505,99698,459274,2.93,3.92,1,6,Rabi,4.606652089309716,0.16666666666666666,07-02-2024,07-02-2024,0
2506,158599,416144,7.39,1.09,3,1,Zaid,2.6238753081671384,3,12-12-2024,11-12-2024,0
2507,213585,267483,8.29,2.5,1,2,Zaid,1.2523491818245662,0.5,11-02-2024,10-02-2024,0
2508,152156,148856,7.04,1.3,3,6,Kharif,0.9783117326953916,0.5,25-07-2024,23-07-2024,0
2509,43178,391163,3.84,3.21,0,3,Rabi,9.059312613,0,21-01-2024,20-01-2024,0
2510,256424,96475,2.85,1.97,0,5,Zaid,0.3762323339469004,0,20-03-2024,16-03-2024,0
2511,226308,407660,5.08,3.84,1,4,Zaid,1.8013503720593174,0.25,11-02-2024,09-02-2024,0
2512,40121,347691,7.17,2.76,2,3,Zaid,8.666060167991825,0.6666666666666666,02-03-2024,28-02-2024,0
2513,201122,374751,6.15,3.28,0,1,Kharif,1.8633018764729865,0,29-01-2024,25-01-2024,0
2514,289341,409271,8.56,4.11,2,3,Zaid,1.4144936251689184,0.6666666666666666,18-10-2024,17-10-2024,0
2515,66371,454207,9.98,4.3,4,6,Zaid,6.843455726145455,0.6666666666666666,30-12-2024,26-12-2024,0
2516,284656,393126,3.51,4.85,0,1,Zaid,1.3810564330279356,0,10-08-2024,08-08-2024,0
2517,194847,414211,5.31,3.11,3,1,Kharif,2.1258269308739677,3,23-02-2024,23-02-2024,0
2518,140921,408113,2.01,3.61,0,5,Rabi,2.896041044273032,0,05-06-2024,04-06-2024,0
2519,87949,156330,5.03,2.73,1,1,Zaid,1.777507419072417,1,14-01-2024,12-01-2024,0
2520,250305,171232,3.8,2.78,1,6,Zaid,0.6840934060446255,0.16666666666666666,21-09-2024,21-09-2024,0
2521,262975,386597,9.68,1.63,1,5,Rabi,1.4700903127673732,0.2,22-03-2024,19-03-2024,0
2522,163363,338298,4.24,1.23,4,7,Zaid,2.070836113,0.5714285714285714,27-12-2024,27-12-2024,0
2523,233869,493459,6.22,3.43,1,2,Rabi,2.1099803736279714,0.5,18-05-2024,18-05-2024,0
2524,268586,206865,2.68,2.67,1,5,Kharif,0.7702002338171015,0.2,03-10-2024,29-09-2024,0
2525,46440,364587,3.18,3.3,3,4,Kharif,7.850710594315245,0.75,17-01-2024,17-01-2024,0
2526,118995,209353,4.77,2.12,0,4,Rabi,1.7593428295306526,0,06-02-2024,02-02-2024,0
2527,295337,409336,6.63,3.24,0,6,Zaid,1.385996336,0,12-12-2024,12-12-2024,0
2528,161791,236499,9.06,4.1,0,4,Kharif,1.4617562163531963,0,26-11-2024,26-11-2024,0
2529,70093,55050,6.05,4.48,1,7,Kharif,0.785385131,0.14285714285714285,23-11-2024,20-11-2024,0
2530,298904,197545,6.3,2.05,2,4,Kharif,0.6608978133447528,0.5,10-02-2024,06-02-2024,0
2531,147099,322440,2.82,4.56,3,2,Zaid,2.1919931474721106,1.5,14-11-2024,11-11-2024,0
2532,54341,55597,9.54,3.79,0,1,Zaid,1.0231133030308606,0,04-08-2024,31-07-2024,0
2533,215984,356637,1.87,4.61,3,3,Rabi,1.651219534780354,1,02-01-2024,30-12-2023,0
2534,181941,246166,6.28,2.34,3,6,Kharif,1.3529990491423043,0.5,19-07-2024,16-07-2024,0
2535,203582,55017,6.57,4.52,2,2,Rabi,0.2702449135974693,1,30-09-2024,19-10-2024,1
2536,188444,413872,2.4,3.17,3,7,Rabi,2.196259896839379,0.42857142857142855,29-09-2024,27-09-2024,0
2537,112862,296393,3.72,2.65,1,1,Kharif,2.6261540642554624,1,22-03-2024,22-03-2024,0
2538,132885,248534,7.5,1.35,2,1,Rabi,1.8702938631147232,2,29-07-2024,27-07-2024,0
2539,133174,279982,7.04,3.63,1,6,Kharif,2.1023773409224025,0.16666666666666666,04-02-2024,31-01-2024,0
2540,268965,355953,7.48,4.71,4,7,Rabi,1.3234175450337404,0.5714285714285714,17-08-2024,16-08-2024,0
2541,213399,293588,5.55,1.71,4,6,Rabi,1.375770270713546,0.6666666666666666,13-04-2024,10-04-2024,0
2542,142850,70948,7.11,3.35,4,6,Rabi,0.4966608330416521,0.6666666666666666,18-02-2024,17-02-2024,0
2543,158721,210074,0.84,1.07,1,2,Zaid,1.323542568406197,0.5,20-04-2024,16-04-2024,0
2544,219519,389771,2.7,4.61,3,2,Rabi,1.775568401823988,1.5,02-02-2024,31-01-2024,0
2545,275855,418746,6.9,2.25,1,5,Rabi,1.5179931485744322,0.2,02-10-2024,02-10-2024,0
2546,234396,212198,3.29,1.6,1,5,Zaid,0.905297019,0.2,26-02-2024,23-02-2024,0
2547,198751,273293,3.47,3.02,4,5,Rabi,1.375052200995215,0.8,26-01-2024,24-01-2024,0
2548,273048,54094,6.15,4.54,0,3,Zaid,0.19811168732237555,0,09-04-2024,06-04-2024,0
2549,236711,497169,4.05,4.13,2,4,Rabi,2.100320644161023,0.5,19-04-2024,15-04-2024,0
2550,216257,386570,6.55,3.99,3,5,Rabi,1.7875490735560005,0.6,08-03-2024,07-03-2024,0
2551,161263,237956,4.01,1.67,2,1,Zaid,1.4755771627713734,2,25-07-2024,22-07-2024,0
2552,274398,264589,9.86,2.86,4,4,Kharif,0.9642526549027325,1,25-04-2024,21-04-2024,0
2553,138217,494286,4.47,3.66,4,3,Kharif,3.576159227880796,1.3333333333333333,27-11-2024,24-11-2024,0
2554,161981,110883,4.36,2.08,3,1,Kharif,0.6845432488995623,3,30-01-2024,15-02-2024,1
2555,32976,132910,7.62,4.79,4,1,Kharif,4.030507035419699,4,21-07-2024,20-07-2024,0
2556,207471,491653,2.21,1.01,3,3,Rabi,2.3697432412240746,1,26-01-2024,26-01-2024,0
2557,86876,160233,4.13,1.1,2,5,Zaid,1.8443874027349325,0.4,10-02-2024,06-02-2024,0
2558,138849,426204,4.58,1.49,3,6,Kharif,3.069550374867662,0.5,20-11-2024,18-11-2024,0
2559,162007,62467,2.45,1.16,3,3,Rabi,0.38558210447696706,1,24-11-2024,08-12-2024,1
2560,70650,194901,2.89,2.24,4,6,Rabi,2.758683651804671,0.6666666666666666,15-10-2024,11-10-2024,0
2561,122267,280069,9.67,2.13,3,7,Rabi,2.290634431203841,0.42857142857142855,04-07-2024,01-07-2024,0
2562,163463,282074,8.75,3.12,4,2,Zaid,1.7256137474535522,2,22-01-2024,22-01-2024,0
2563,56389,315496,3.56,3.61,1,2,Rabi,5.594991931050382,0.5,23-09-2024,19-09-2024,0
2564,217553,254581,9.69,3.45,0,7,Kharif,1.1702022036009616,0,31-01-2024,31-01-2024,0
2565,22257,117733,5.45,3.73,2,1,Kharif,5.289706609,2,06-08-2024,02-08-2024,0
2566,176587,130952,3.26,3.86,0,5,Kharif,0.7415721429097272,0,07-08-2024,03-08-2024,0
2567,112154,172537,7.39,4.7,4,4,Rabi,1.5383936373201135,1,15-06-2024,12-06-2024,0
2568,148969,459801,8.8,2.31,3,5,Zaid,3.086554920822453,0.6,06-07-2024,03-07-2024,0
2569,245931,199010,4.38,4.39,1,7,Rabi,0.8092107135741325,0.14285714285714285,27-09-2024,24-09-2024,0
2570,137828,434910,1.98,4.68,3,2,Rabi,3.155454625,1.5,25-04-2024,23-04-2024,0
2571,50267,351284,8.46,1.68,3,6,Kharif,6.988362146139615,0.5,18-08-2024,16-08-2024,0
2572,48615,257716,6.02,3.1,3,7,Rabi,5.301162192738866,0.42857142857142855,19-08-2024,18-08-2024,0
2573,270967,350729,0.66,4.37,0,6,Rabi,1.2943605678920311,0,05-07-2024,04-07-2024,0
2574,169029,105178,3.36,1,1,3,Kharif,0.6222482532583167,0.3333333333333333,14-01-2024,11-01-2024,0
2575,197338,309595,2.52,1.3,1,1,Rabi,1.5688564797454114,1,04-04-2024,04-04-2024,0
2576,55344,234348,6.68,3.69,1,7,Zaid,4.234388552,0.14285714285714285,23-05-2024,22-05-2024,0
2577,61182,428954,8.11,2.84,4,5,Zaid,7.011114380046419,0.8,04-01-2024,01-01-2024,0
2578,89086,334307,9.28,3.29,1,7,Rabi,3.7526322879015783,0.14285714285714285,26-10-2024,26-10-2024,0
2579,257685,73039,2.54,2.88,2,7,Kharif,0.2834429633079147,0.2857142857142857,07-02-2024,07-02-2024,0
2580,127532,445830,0.85,2.28,3,7,Kharif,3.4958284979456136,0.42857142857142855,24-09-2024,22-09-2024,0
2581,73685,173947,5.76,4.77,2,2,Kharif,2.360683992671507,1,15-08-2024,11-08-2024,0
2582,106184,212679,8.18,4.34,2,2,Kharif,2.002928878173736,1,06-06-2024,03-06-2024,0
2583,143409,72098,4.24,2.58,4,7,Rabi,0.5027439003130906,0.5714285714285714,11-02-2024,11-02-2024,0
2584,291095,58117,9.86,2.47,4,2,Kharif,0.19964959892818496,2,10-12-2024,06-01-2025,1
2585,28922,146696,7.09,4.67,2,2,Zaid,5.0721250259318165,1,02-07-2024,02-07-2024,0
2586,171293,472395,6.46,1,2,4,Rabi,2.757818474777136,0.5,05-04-2024,04-04-2024,0
2587,182304,356417,5.48,3.43,2,6,Kharif,1.9550695541513077,0.3333333333333333,01-03-2024,01-03-2024,0
2588,109257,495061,2.6,1.62,2,6,Kharif,4.531160474843717,0.3333333333333333,23-10-2024,23-10-2024,0
2589,295373,385482,3.06,4.32,1,5,Zaid,1.3050685066001293,0.2,28-08-2024,28-08-2024,0
2590,152321,204042,4.93,2.74,0,5,Kharif,1.339552655247799,0,16-04-2024,13-04-2024,0
2591,280131,284068,6.71,3.09,2,4,Rabi,1.0140541389564168,0.5,02-07-2024,30-06-2024,0
2592,148236,330060,6.59,4.1,2,3,Rabi,2.2265846353112604,0.6666666666666666,20-03-2024,19-03-2024,0
2593,208218,269288,6.22,4.99,2,2,Rabi,1.2932983699776197,1,06-10-2024,06-10-2024,0
2594,150512,363272,5.99,2.03,1,4,Kharif,2.4135749973424048,0.25,20-03-2024,16-03-2024,0
2595,160251,406584,7.13,3.69,0,7,Kharif,2.5371698148529496,0,25-03-2024,21-03-2024,0
2596,116626,234642,9.08,2.93,0,1,Zaid,2.0119184401419923,0,21-03-2024,18-03-2024,0
2597,233411,98555,1.88,3.42,1,3,Rabi,0.4222380264854698,0.3333333333333333,12-11-2024,09-11-2024,0
2598,45379,272261,8.36,1.3,2,1,Zaid,5.999713523876683,2,15-11-2024,12-11-2024,0
2599,197813,81977,6.39,3.38,3,4,Zaid,0.41441664602427547,0.75,16-03-2024,12-03-2024,0
2600,88446,264862,4.26,4.76,1,2,Rabi,2.994618185107297,0.5,17-07-2024,16-07-2024,0
2601,60888,368339,4.8,3.07,2,3,Kharif,6.0494514518460125,0.6666666666666666,06-09-2024,05-09-2024,0
2602,142617,208002,6.61,1.92,1,3,Zaid,1.4584656808094407,0.3333333333333333,09-05-2024,08-05-2024,0
2603,37801,473062,4.95,3.72,2,1,Kharif,12.514536652469511,2,22-03-2024,22-03-2024,0
2604,277230,128027,6.34,2.69,1,2,Kharif,0.4618078851495148,0.5,23-05-2024,22-05-2024,0
2605,281536,367763,6.45,1.34,1,4,Kharif,1.3062734428279155,0.25,04-05-2024,30-04-2024,0
2606,124554,281059,7.43,2.48,0,2,Zaid,2.2565232750453617,0,29-08-2024,26-08-2024,0
2607,143311,298482,7.93,3.66,0,2,Zaid,2.082757080754443,0,04-04-2024,04-04-2024,0
2608,180636,270696,1.03,1.59,4,1,Kharif,1.498571713279745,4,19-01-2024,25-02-2024,1
2609,281085,466203,6.06,3.01,4,7,Zaid,1.6585837024387642,0.5714285714285714,17-02-2024,15-02-2024,0
2610,77251,236781,9.58,4.71,3,6,Rabi,3.065086536,0.5,24-04-2024,24-04-2024,0
2611,271231,165663,8.54,2.43,1,5,Kharif,0.6107819533902835,0.2,06-07-2024,02-07-2024,0
2612,195541,393205,5.03,4.2,3,6,Kharif,2.010857058110575,0.5,08-09-2024,05-09-2024,0
2613,298236,313276,6.56,4.44,4,4,Kharif,1.0504298609155165,1,09-09-2024,05-09-2024,0
2614,199598,165729,4.58,4.98,4,3,Kharif,0.8303139310013127,1.3333333333333333,16-02-2024,16-02-2024,0
2615,158161,328767,0.53,4.5,2,5,Zaid,2.0786856431105014,0.4,21-06-2024,19-06-2024,0
2616,248394,426137,5.15,1.62,4,2,Rabi,1.7155688140615313,2,23-05-2024,19-05-2024,0
2617,48082,84024,5.04,3.99,4,1,Kharif,1.747514662451645,4,26-03-2024,08-05-2024,1
2618,110577,176875,7.98,3.72,4,2,Rabi,1.5995641046510576,2,19-01-2024,18-01-2024,0
2619,33882,164883,7.25,1.37,3,2,Rabi,4.866389233221179,1.5,21-10-2024,19-10-2024,0
2620,220317,279714,9.13,2.67,3,1,Rabi,1.269597897574858,3,16-04-2024,23-04-2024,1
2621,107193,173498,3.95,2.17,4,1,Rabi,1.6185571819055349,4,11-06-2024,02-07-2024,1
2622,134491,94619,6.04,1.17,4,2,Kharif,0.7035340654765003,2,09-11-2024,13-12-2024,1
2623,290492,258358,1.86,1.67,3,2,Kharif,0.8893807746857056,1.5,27-04-2024,20-06-2024,1
2624,55402,115088,8.37,4.17,3,1,Rabi,2.0773257283130575,3,04-06-2024,04-06-2024,0
2625,120274,274903,1.17,3.73,4,2,Zaid,2.2856394565741556,2,10-03-2024,06-03-2024,0
2626,51460,136923,6.06,1.05,0,6,Rabi,2.6607656432180335,0,21-04-2024,18-04-2024,0
2627,116159,66802,8.27,1.83,4,4,Zaid,0.5750910390068785,1,08-09-2024,06-10-2024,1
2628,235649,94935,4.57,1.31,3,2,Zaid,0.40286612716370535,1.5,21-02-2024,11-03-2024,1
2629,165614,291635,9.04,4.09,3,1,Zaid,1.760932046807637,3,19-07-2024,27-08-2024,1
2630,68484,94078,0.85,4.42,1,5,Zaid,1.3737223293031948,0.2,29-12-2024,25-12-2024,0
2631,31721,445803,4.08,1.32,4,6,Rabi,14.053875981211185,0.6666666666666666,27-07-2024,27-07-2024,0
2632,158480,447369,7.14,4.82,1,1,Kharif,2.822873548712771,1,14-01-2024,14-01-2024,0
2633,283136,335840,8.36,2.14,0,6,Kharif,1.1861437613019892,0,04-03-2024,03-03-2024,0
2634,294238,212352,5.34,3.87,4,3,Kharif,0.7217014797544845,1.3333333333333333,30-05-2024,12-07-2024,1
2635,55183,229819,0.65,4.41,2,3,Zaid,4.164670278890238,0.6666666666666666,05-12-2024,02-12-2024,0
2636,289951,232414,2.66,2.02,3,7,Zaid,0.8015630227176316,0.42857142857142855,18-08-2024,16-08-2024,0
2637,47987,216812,6.11,3.16,4,4,Zaid,4.51814033,1,17-11-2024,16-11-2024,0
2638,278329,406166,2.69,3.45,3,2,Zaid,1.459301761584312,1.5,31-01-2024,31-01-2024,0
2639,109299,350691,6.79,1.28,0,7,Kharif,3.208547196223204,0,07-02-2024,03-02-2024,0
2640,193595,211356,3.21,1.63,4,2,Kharif,1.0917430718768564,2,19-02-2024,19-03-2024,1
2641,37813,154748,3.95,1.25,4,7,Rabi,4.092454975801973,0.5714285714285714,07-07-2024,04-07-2024,0
2642,293827,173031,9.08,1.16,1,3,Kharif,0.588887338,0.3333333333333333,22-03-2024,18-03-2024,0
2643,83887,229338,8.31,3.65,1,7,Rabi,2.7338920214097535,0.14285714285714285,28-04-2024,27-04-2024,0
2644,187248,133081,5.32,3.75,1,3,Zaid,0.7107205417414338,0.3333333333333333,28-02-2024,25-02-2024,0
2645,295927,225234,3.75,1.66,0,4,Rabi,0.7611133826923532,0,07-12-2024,06-12-2024,0
2646,197367,211403,4,1.78,1,5,Rabi,1.071116245,0.2,27-01-2024,23-01-2024,0
2647,36838,198373,0.84,2.46,3,2,Rabi,5.385010043976329,1.5,03-09-2024,03-09-2024,0
2648,104564,482822,9.6,1.33,4,2,Rabi,4.617478290807544,2,27-09-2024,27-09-2024,0
2649,21825,176187,5.07,3.48,2,5,Kharif,8.072714776632303,0.4,30-01-2024,27-01-2024,0
2650,291102,425950,7.53,3.65,1,4,Zaid,1.463232818737075,0.25,29-02-2024,26-02-2024,0
2651,96821,146683,7.57,2.89,4,3,Zaid,1.5149915824046436,1.3333333333333333,10-03-2024,09-03-2024,0
2652,63884,206218,0.88,4.3,2,3,Rabi,3.228007012710538,0.6666666666666666,18-03-2024,17-03-2024,0
2653,275311,124363,9.56,4.4,4,4,Kharif,0.45171823864647614,1,30-09-2024,30-10-2024,1
2654,20357,309718,2.49,3.48,4,7,Zaid,15.214324311047797,0.5714285714285714,17-10-2024,14-10-2024,0
2655,105478,119396,1.34,4.38,1,7,Kharif,1.1319516866076338,0.14285714285714285,29-08-2024,27-08-2024,0
2656,178207,211334,8.99,4.46,1,5,Zaid,1.185890565466003,0.2,16-10-2024,16-10-2024,0
2657,202730,147464,4.54,1.39,3,7,Kharif,0.7273911113303408,0.42857142857142855,17-02-2024,16-02-2024,0
